Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
154-74-7179,A,Mumbai,Normal,Male,Sports and travel,54.45,1.0,2.7225,57.1725,2/26/2019,19:24:00,Ewallet,54.45,4.761904762,2.7225,7.9
790-38-4466,A,Mumbai,Normal,Female,Food and beverages,10.99,5.0,2.7475,57.6975,1/23/2019,10:18:00,Credit card,54.95,4.761904762,2.7475,9.3
120-61-9879,A,Mumbai,Normal,Male,Electronic accessories,13.78,4.0,2.756,57.876,43739,11:10:00,Ewallet,55.12,4.761904762,2.756,9.0
226-34-0034,A,Mumbai,Normal,Female,Electronic accessories,13.78,4.0,2.756,57.876,43739,11:10:00,Cash,55.12,4.761904762,2.756,9.0
491-38-3499,C,Delhi,Member,Male,Fashion accessories,55.45,1.0,2.7725,58.2225,2/26/2019,17:46:00,Credit card,55.45,4.761904762,2.7725,4.9
816-49-1198,A,Delhi,Member,Male,Fashion accessories,55.45,1.0,2.7725,58.2225,2/26/2019,17:46:00,Credit card,55.45,4.761904762,2.7725,4.9
584-66-4073,C,Mumbai,Normal,Male,Fashion accessories,56.5,1.0,2.825,59.325,3/13/2019,15:45:00,Cash,56.5,4.761904762,2.825,9.6
351-62-0822,B,Mumbai,Normal,Female,Fashion accessories,14.48,4.0,2.896,60.816,43618,18:07:00,Cash,57.92,4.761904762,2.896,4.5
267-73-4706,B,Mumbai,Normal,Female,Food and beverages,14.48,4.0,2.896,60.816,43618,18:07:00,Cash,57.92,4.761904762,2.896,4.5
389-25-3394,C,Hyderabad,Normal,Male,Electronic accessories,11.81,5.0,2.9525,62.0025,2/17/2019,18:06:00,Cash,59.05,4.761904762,2.9525,9.4
759-63-8049,C,Hyderabad,Normal,Male,Electronic accessories,11.81,5.0,2.9525,62.0025,2/17/2019,18:06:00,Cash,59.05,4.761904762,2.9525,9.4
930-26-2192,C,Hyderabad,Normal,Male,Electronic accessories,11.81,5.0,2.9525,62.0025,2/17/2019,18:06:00,Cash,59.05,4.761904762,2.9525,9.4
273-84-2164,C,Hyderabad,Member,Male,Electronic accessories,12.05,5.0,3.0125,63.2625,2/16/2019,15:53:00,Cash,60.25,4.761904762,3.0125,5.5
744-60-2668,C,Hyderabad,Member,Male,Electronic accessories,12.05,5.0,3.0125,63.2625,2/16/2019,15:53:00,Ewallet,60.25,4.761904762,3.0125,5.5
746-45-9162,A,Mumbai,Member,Male,Food and beverages,12.05,5.0,3.0125,63.2625,2/16/2019,15:53:00,Ewallet,60.25,4.761904762,3.0125,5.5
291-59-1384,B,Mumbai,Normal,Male,Electronic accessories,60.3,1.0,3.015,63.315,2/28/2019,17:38:00,Cash,60.3,4.761904762,3.015,6.0
721-54-9127,B,Mumbai,Normal,Male,Electronic accessories,60.3,1.0,3.015,63.315,2/28/2019,17:38:00,Cash,60.3,4.761904762,3.015,6.0
775-70-1347,A,Mumbai,Normal,Male,Electronic accessories,60.3,1.0,3.015,63.315,2/28/2019,17:38:00,Cash,60.3,4.761904762,3.015,6.0
443-60-9639,C,Mumbai,Member,Female,Home and lifestyle,60.87,1.0,3.0435,63.9135,1/24/2019,13:24:00,Cash,60.87,4.761904762,3.0435,5.5
895-77-9289,C,Mumbai,Normal,Female,Home and lifestyle,60.87,1.0,3.0435,63.9135,1/24/2019,13:24:00,Cash,60.87,4.761904762,3.0435,5.5
652-49-6720,C,Mumbai,Member,Female,Electronic accessories,60.95,1.0,3.0475,63.9975,2/18/2019,11:40:00,Ewallet,60.95,4.761904762,3.0475,5.9
952-15-3856,C,Mumbai,Member,Male,Food and beverages,60.95,1.0,3.0475,63.9975,2/18/2019,11:40:00,Ewallet,60.95,4.761904762,3.0475,5.9
720-26-8785,C,Hyderabad,Member,Female,Electronic accessories,60.95,1.0,3.0475,63.9975,2/18/2019,11:40:00,Ewallet,60.95,4.761904762,3.0475,
278-97-7759,A,Mumbai,Normal,Female,Electronic accessories,62.48,1.0,3.124,65.604,2/18/2019,20:29:00,Cash,62.48,4.761904762,3.124,4.7
298-62-3199,A,Delhi,Member,Male,Electronic accessories,62.48,1.0,3.124,65.604,2/18/2019,20:29:00,Cash,62.48,4.761904762,3.124,4.7
145-52-7028,A,Mumbai,Normal,Female,Food and beverages,62.48,1.0,3.124,65.604,2/18/2019,20:29:00,Ewallet,62.48,4.761904762,3.124,4.7
525-22-7564,A,Delhi,Member,Male,Electronic accessories,62.48,1.0,3.124,65.604,2/18/2019,20:29:00,Cash,62.48,4.761904762,3.124,4.7
357-40-5249,B,Mumbai,Member,Female,Food and beverages,20.87,3.0,3.1305,65.7405,3/20/2019,13:53:00,Cash,62.61,4.761904762,3.1305,8.0
650-98-6268,C,Mumbai,Member,Female,Food and beverages,20.87,3.0,3.1305,65.7405,3/20/2019,13:53:00,Credit card,62.61,4.761904762,3.1305,8.0
821-17-6754,C,Mumbai,Member,Female,Food and beverages,20.87,3.0,3.1305,65.7405,3/20/2019,13:53:00,Cash,62.61,4.761904762,3.1305,8.0
642-96-2875,C,Hyderabad,Member,Female,Food and beverages,20.87,3.0,3.1305,65.7405,3/20/2019,13:53:00,Credit card,62.61,4.761904762,3.1305,
428-83-5800,C,Mumbai,Normal,Female,Food and beverages,21.08,3.0,3.162,66.402,43710,10:25:00,Cash,63.24,4.761904762,3.162,7.3
987-69-2007,A,Mumbai,Member,Female,Food and beverages,21.08,3.0,3.162,66.402,43710,10:25:00,Cash,63.24,4.761904762,3.162,7.3
637-70-2392,C,Mumbai,Normal,Male,Food and beverages,21.08,3.0,3.162,66.402,43710,10:25:00,Cash,63.24,4.761904762,3.162,7.3
275-28-0149,A,Delhi,Normal,Male,Sports and travel,63.69,1.0,3.1845,66.8745,2/25/2019,16:21:00,Cash,63.69,4.761904762,3.1845,6.0
662-88-1371,A,Delhi,Normal,Male,Food and beverages,63.69,1.0,3.1845,66.8745,2/25/2019,16:21:00,Ewallet,63.69,4.761904762,3.1845,6.0
338-76-5290,C,Hyderabad,Normal,Male,Fashion accessories,64.99,1.0,3.2495,68.2395,1/26/2019,10:06:00,Cash,64.99,4.761904762,3.2495,4.5
881-41-7302,C,Mumbai,Normal,Female,Food and beverages,64.99,1.0,3.2495,68.2395,1/26/2019,10:06:00,Cash,64.99,4.761904762,3.2495,4.5
811-68-7149,C,Hyderabad,Normal,Male,Food and beverages,64.99,1.0,3.2495,68.2395,1/26/2019,10:06:00,Cash,64.99,4.761904762,3.2495,4.5
305-89-2768,B,Mumbai,Member,Female,Home and lifestyle,21.9,3.0,3.285,68.985,43709,18:43:00,Cash,65.7,4.761904762,3.285,4.7
530-80-4891,A,Mumbai,Member,Female,Home and lifestyle,21.9,3.0,3.285,68.985,43709,18:43:00,Cash,65.7,4.761904762,3.285,4.7
821-07-3596,C,Mumbai,Normal,Male,Fashion accessories,16.45,4.0,3.29,69.09,43649,14:53:00,Ewallet,65.8,4.761904762,3.29,5.6
347-56-2442,A,Mumbai,Normal,Male,Home and lifestyle,65.82,1.0,3.291,69.111,2/22/2019,15:33:00,Cash,65.82,4.761904762,3.291,4.1
101-70-8996,A,Mumbai,Normal,Male,Food and beverages,65.82,1.0,3.291,69.111,2/22/2019,15:33:00,Cash,65.82,4.761904762,3.291,4.1
211-18-3665,B,Mumbai,Member,Male,Electronic accessories,13.22,5.0,3.305,69.405,43499,19:26:00,Cash,66.1,4.761904762,3.305,4.3
346-84-3103,B,Mumbai,Member,Male,Electronic accessories,13.22,5.0,3.305,69.405,43499,19:26:00,Cash,66.1,4.761904762,3.305,4.3
899-38-9656,B,Mumbai,Member,Male,Food and beverages,13.22,5.0,3.305,69.405,43499,19:26:00,Cash,66.1,4.761904762,3.305,4.3
366-93-0948,A,Mumbai,Member,Male,Electronic accessories,66.35,1.0,3.3175,69.6675,1/31/2019,10:46:00,Cash,66.35,4.761904762,3.3175,9.7
485-77-1107,A,Delhi,Member,Male,Electronic accessories,66.35,1.0,3.3175,69.6675,1/31/2019,10:46:00,Credit card,66.35,4.761904762,3.3175,9.7
143-40-9079,C,Mumbai,Member,Male,Food and beverages,66.35,1.0,3.3175,69.6675,1/31/2019,10:46:00,Cash,66.35,4.761904762,3.3175,9.7
273-16-6619,B,Mumbai,Normal,Male,Home and lifestyle,33.2,2.0,3.32,69.72,3/15/2019,12:20:00,Credit card,66.4,4.761904762,3.32,4.4
541-98-7184,A,Mumbai,Normal,Male,Food and beverages,33.2,2.0,3.32,69.72,3/15/2019,12:20:00,Ewallet,66.4,4.761904762,3.32,4.4
347-96-2014,B,Mumbai,Normal,Male,Food and beverages,33.33,2.0,3.333,69.993,1/26/2019,14:41:00,Cash,66.66,4.761904762,3.333,6.4
794-42-3736,B,Mumbai,Normal,Male,Food and beverages,33.33,2.0,3.333,69.993,1/26/2019,14:41:00,Cash,66.66,4.761904762,3.333,6.4
806-64-9936,B,Mumbai,Normal,Male,Food and beverages,33.33,2.0,3.333,69.993,1/26/2019,14:41:00,Cash,66.66,4.761904762,3.333,6.4
838-78-4295,C,Hyderabad,Normal,Male,Health and beauty,33.47,2.0,3.347,70.287,43740,15:43:00,Ewallet,66.94,4.761904762,3.347,6.7
149-73-5830,B,Mumbai,Normal,Male,Food and beverages,67.77,1.0,3.3885,71.1585,43557,20:43:00,Credit card,67.77,4.761904762,3.3885,6.5
151-33-7434,B,Mumbai,Normal,Female,Food and beverages,67.77,1.0,3.3885,71.1585,43557,20:43:00,Cash,67.77,4.761904762,3.3885,6.5
232-16-2483,C,Hyderabad,Member,Male,Sports and travel,68.12,1.0,3.406,71.526,43647,12:28:00,Ewallet,68.12,4.761904762,3.406,6.8
109-25-9004,C,Hyderabad,Member,Male,Food and beverages,17.04,4.0,3.408,71.568,43680,20:15:00,Ewallet,68.16,4.761904762,3.408,7.0
549-96-4200,C,Hyderabad,Member,Male,Food and beverages,17.04,4.0,3.408,71.568,43680,20:15:00,Ewallet,68.16,4.761904762,3.408,7.0
886-54-6089,A,Mumbai,Normal,Female,Food and beverages,11.43,6.0,3.429,72.009,1/15/2019,17:24:00,Cash,68.58,4.761904762,3.429,7.7
365-29-3863,A,Delhi,Normal,Male,Food and beverages,13.79,5.0,3.4475,72.3975,43770,19:07:00,Cash,68.95,4.761904762,3.4475,7.8
732-67-5346,C,Delhi,Normal,Male,Food and beverages,13.79,5.0,3.4475,72.3975,43770,19:07:00,Credit card,68.95,4.761904762,3.4475,7.8
119-89-9124,C,Delhi,Normal,Male,Food and beverages,13.79,5.0,3.4475,72.3975,43770,19:07:00,Cash,68.95,4.761904762,3.4475,7.8
162-65-8559,C,Hyderabad,Member,Male,Food and beverages,68.98,1.0,3.449,72.429,1/21/2019,20:13:00,Cash,68.98,4.761904762,3.449,4.8
739-71-2063,C,Hyderabad,Member,Male,Food and beverages,68.98,1.0,3.449,72.429,1/21/2019,20:13:00,Cash,68.98,4.761904762,3.449,4.8
221-71-8783,B,Mumbai,Normal,Male,Fashion accessories,34.7,2.0,3.47,72.87,3/13/2019,19:48:00,Cash,69.4,4.761904762,3.47,8.2
686-41-0932,C,Mumbai,Normal,Female,Fashion accessories,34.7,2.0,3.47,72.87,3/13/2019,19:48:00,Cash,69.4,4.761904762,3.47,8.2
973-20-6325,C,Mumbai,Normal,Female,Fashion accessories,34.7,2.0,3.47,72.87,3/13/2019,19:48:00,Cash,69.4,4.761904762,3.47,
220-28-1851,C,Delhi,Normal,Male,Home and lifestyle,34.73,2.0,3.473,72.933,43468,18:14:00,Cash,69.46,4.761904762,3.473,9.7
333-23-2632,A,Delhi,Member,Male,Health and beauty,10.08,7.0,3.528,74.088,3/28/2019,20:14:00,Cash,70.56,4.761904762,3.528,4.2
579-44-0904,A,Delhi,Member,Male,Health and beauty,10.08,7.0,3.528,74.088,3/28/2019,20:14:00,Cash,70.56,4.761904762,3.528,4.2
239-48-4278,C,Delhi,Member,Male,Food and beverages,10.13,7.0,3.5455,74.4555,43741,19:35:00,Ewallet,70.91,4.761904762,3.5455,8.3
452-56-7345,A,Delhi,Member,Male,Food and beverages,10.13,7.0,3.5455,74.4555,43741,19:35:00,Ewallet,70.91,4.761904762,3.5455,8.3
647-49-2733,A,Delhi,Member,Female,Food and beverages,14.23,5.0,3.5575,74.7075,43467,10:08:00,Credit card,71.15,4.761904762,3.5575,4.4
870-76-1733,A,Mumbai,Normal,Female,Food and beverages,14.23,5.0,3.5575,74.7075,43467,10:08:00,Credit card,71.15,4.761904762,3.5575,4.4
784-49-8653,A,Hyderabad,Member,Female,Food and beverages,14.23,5.0,3.5575,74.7075,43467,10:08:00,Credit card,71.15,4.761904762,3.5575,
282-32-7199,B,Mumbai,Normal,Female,Food and beverages,71.2,1.0,3.56,74.76,43586,20:40:00,Cash,71.2,4.761904762,3.56,9.2
841-18-8232,C,Mumbai,Normal,Female,Food and beverages,71.2,1.0,3.56,74.76,43586,20:40:00,Credit card,71.2,4.761904762,3.56,9.2
492-66-7569,A,Mumbai,Normal,Female,Food and beverages,71.2,1.0,3.56,74.76,43586,20:40:00,Ewallet,71.2,4.761904762,3.56,9.2
616-24-2851,B,Mumbai,Member,Male,Fashion accessories,17.87,4.0,3.574,75.054,3/22/2019,14:42:00,Ewallet,71.48,4.761904762,3.574,6.5
577-51-7973,B,Mumbai,Member,Male,Fashion accessories,17.87,4.0,3.574,75.054,3/22/2019,14:42:00,Ewallet,71.48,4.761904762,3.574,
190-14-3147,B,Mumbai,Normal,Female,Food and beverages,17.97,4.0,3.594,75.474,2/23/2019,20:43:00,Ewallet,71.88,4.761904762,3.594,6.4
118-23-2329,A,Delhi,Member,Male,Electronic accessories,71.95,1.0,3.5975,75.5475,43557,12:14:00,Cash,71.95,4.761904762,3.5975,7.3
441-94-7118,A,Mumbai,Normal,Male,Electronic accessories,71.95,1.0,3.5975,75.5475,43557,12:14:00,Cash,71.95,4.761904762,3.5975,7.3
867-16-2676,C,Mumbai,Normal,Male,Electronic accessories,71.95,1.0,3.5975,75.5475,43557,12:14:00,Cash,71.95,4.761904762,3.5975,7.3
279-74-2924,B,Mumbai,Member,Male,Electronic accessories,72.17,1.0,3.6085,75.7785,43556,19:40:00,Cash,72.17,4.761904762,3.6085,6.1
344-99-5661,B,Mumbai,Member,Male,Electronic accessories,72.17,1.0,3.6085,75.7785,43556,19:40:00,Cash,72.17,4.761904762,3.6085,6.1
738-28-5071,A,Mumbai,Member,Male,Food and beverages,72.17,1.0,3.6085,75.7785,43556,19:40:00,Ewallet,72.17,4.761904762,3.6085,6.1
776-26-1365,B,Mumbai,Member,Male,Food and beverages,72.17,1.0,3.6085,75.7785,43556,19:40:00,Cash,72.17,4.761904762,3.6085,6.1
359-90-3665,C,Mumbai,Member,Female,Fashion accessories,18.08,4.0,3.616,75.936,1/14/2019,18:03:00,Cash,72.32,4.761904762,3.616,9.5
722-64-9794,B,Mumbai,Member,Male,Fashion accessories,18.08,4.0,3.616,75.936,1/14/2019,18:03:00,Cash,72.32,4.761904762,3.616,9.5
709-99-8098,C,Mumbai,Member,Female,Food and beverages,18.08,4.0,3.616,75.936,1/14/2019,18:03:00,Cash,72.32,4.761904762,3.616,9.5
665-32-9167,A,Delhi,Normal,Male,Food and beverages,36.26,2.0,3.626,76.146,43739,17:15:00,Credit card,72.52,4.761904762,3.626,7.2
586-32-8685,A,Hyderabad,Normal,Male,Food and beverages,36.26,2.0,3.626,76.146,43739,17:15:00,Credit card,72.52,4.761904762,3.626,
106-74-6224,A,Delhi,Member,Female,Food and beverages,36.36,2.0,3.636,76.356,1/21/2019,10:00:00,Cash,72.72,4.761904762,3.636,7.1
316-68-6352,A,Mumbai,Normal,Female,Food and beverages,36.36,2.0,3.636,76.356,1/21/2019,10:00:00,Cash,72.72,4.761904762,3.636,7.1
492-75-9428,A,Mumbai,Normal,Female,Food and beverages,36.36,2.0,3.636,76.356,1/21/2019,10:00:00,Cash,72.72,4.761904762,3.636,7.1
327-72-9791,C,Hyderabad,Member,Male,Food and beverages,24.31,3.0,3.6465,76.5765,43678,19:09:00,Cash,72.93,4.761904762,3.6465,4.3
631-34-1880,C,Mumbai,Member,Male,Food and beverages,24.31,3.0,3.6465,76.5765,43678,19:09:00,Cash,72.93,4.761904762,3.6465,4.3
238-97-2581,C,Hyderabad,Member,Male,Food and beverages,24.31,3.0,3.6465,76.5765,43678,19:09:00,Cash,72.93,4.761904762,3.6465,4.3
446-29-1237,C,Hyderabad,Member,Male,Food and beverages,24.31,3.0,3.6465,76.5765,43678,19:09:00,Cash,72.93,4.761904762,3.6465,
227-50-3718,C,Delhi,Normal,Male,Health and beauty,14.62,5.0,3.655,76.755,43558,12:23:00,Cash,73.1,4.761904762,3.655,4.4
585-90-0249,A,Mumbai,Member,Male,Electronic accessories,73.26,1.0,3.663,76.923,1/27/2019,18:08:00,Cash,73.26,4.761904762,3.663,9.7
669-11-7675,A,Delhi,Member,Male,Electronic accessories,73.26,1.0,3.663,76.923,1/27/2019,18:08:00,Ewallet,73.26,4.761904762,3.663,9.7
908-29-2041,A,Hyderabad,Member,Male,Electronic accessories,73.26,1.0,3.663,76.923,1/27/2019,18:08:00,Ewallet,73.26,4.761904762,3.663,
835-16-0096,C,Mumbai,Normal,Male,Sports and travel,14.7,5.0,3.675,77.175,3/24/2019,13:48:00,Ewallet,73.5,4.761904762,3.675,8.5
339-12-4827,C,Mumbai,Member,Female,Fashion accessories,73.96,1.0,3.698,77.658,43586,11:32:00,Cash,73.96,4.761904762,3.698,5.0
899-19-6736,B,Mumbai,Member,Male,Food and beverages,73.96,1.0,3.698,77.658,43586,11:32:00,Cash,73.96,4.761904762,3.698,5.0
626-20-3867,C,Mumbai,Member,Female,Food and beverages,73.96,1.0,3.698,77.658,43586,11:32:00,Cash,73.96,4.761904762,3.698,5.0
277-63-2961,C,Mumbai,Member,Male,Sports and travel,73.97,1.0,3.6985,77.6685,43526,15:53:00,Cash,73.97,4.761904762,3.6985,5.4
377-93-1148,B,Mumbai,Member,Male,Sports and travel,73.97,1.0,3.6985,77.6685,43526,15:53:00,Cash,73.97,4.761904762,3.6985,5.4
685-74-6819,A,Mumbai,Member,Male,Food and beverages,73.97,1.0,3.6985,77.6685,43526,15:53:00,Ewallet,73.97,4.761904762,3.6985,5.4
445-89-1165,C,Mumbai,Member,Male,Food and beverages,73.97,1.0,3.6985,77.6685,43526,15:53:00,Cash,73.97,4.761904762,3.6985,5.4
400-60-7251,A,Delhi,Normal,Male,Home and lifestyle,74.07,1.0,3.7035,77.7735,43740,12:50:00,Cash,74.07,4.761904762,3.7035,9.9
815-77-4136,C,Delhi,Normal,Male,Home and lifestyle,74.07,1.0,3.7035,77.7735,43740,12:50:00,Cash,74.07,4.761904762,3.7035,9.9
843-73-4724,A,Mumbai,Normal,Male,Fashion accessories,74.1,1.0,3.705,77.805,1/25/2019,11:05:00,Cash,74.1,4.761904762,3.705,9.2
285-68-5083,C,Hyderabad,Member,Male,Sports and travel,24.74,3.0,3.711,77.931,2/15/2019,17:47:00,Cash,74.22,4.761904762,3.711,10.0
619-92-9507,A,Hyderabad,Member,Male,Food and beverages,24.74,3.0,3.711,77.931,2/15/2019,17:47:00,Ewallet,74.22,4.761904762,3.711,10.0
556-86-3144,C,Hyderabad,Member,Male,Fashion accessories,74.29,1.0,3.7145,78.0045,1/13/2019,19:30:00,Cash,74.29,4.761904762,3.7145,5.0
808-21-4298,C,Hyderabad,Normal,Male,Electronic accessories,12.45,6.0,3.735,78.435,43710,13:11:00,Cash,74.7,4.761904762,3.735,4.1
871-39-9221,C,Mumbai,Normal,Male,Food and beverages,12.45,6.0,3.735,78.435,43710,13:11:00,Cash,74.7,4.761904762,3.735,4.1
593-95-4461,C,Mumbai,Normal,Male,Home and lifestyle,74.86,1.0,3.743,78.603,3/24/2019,14:49:00,Cash,74.86,4.761904762,3.743,6.9
578-80-7669,B,Mumbai,Normal,Male,Sports and travel,74.97,1.0,3.7485,78.7185,3/16/2019,16:58:00,Cash,74.97,4.761904762,3.7485,5.6
699-67-2839,B,Mumbai,Normal,Male,Sports and travel,74.97,1.0,3.7485,78.7185,3/16/2019,16:58:00,Cash,74.97,4.761904762,3.7485,5.6
546-80-2899,A,Mumbai,Member,Male,Home and lifestyle,37.69,2.0,3.769,79.149,2/20/2019,15:29:00,Ewallet,75.38,4.761904762,3.769,9.5
525-88-7307,C,Mumbai,Member,Male,Sports and travel,75.82,1.0,3.791,79.611,1/31/2019,13:19:00,Cash,75.82,4.761904762,3.791,5.8
723-28-1008,B,Mumbai,Member,Male,Sports and travel,75.82,1.0,3.791,79.611,1/31/2019,13:19:00,Cash,75.82,4.761904762,3.791,5.8
343-87-0864,C,Hyderabad,Member,Male,Health and beauty,75.88,1.0,3.794,79.674,43525,10:30:00,Cash,75.88,4.761904762,3.794,7.1
169-67-8871,C,Hyderabad,Member,Male,Food and beverages,75.88,1.0,3.794,79.674,43525,10:30:00,Cash,75.88,4.761904762,3.794,7.1
226-31-3081,C,Hyderabad,Normal,Male,Electronic accessories,15.28,5.0,3.82,80.22,43680,10:29:00,Cash,76.4,4.761904762,3.82,9.6
574-88-0256,C,Hyderabad,Normal,Male,Electronic accessories,15.28,5.0,3.82,80.22,43680,10:29:00,Cash,76.4,4.761904762,3.82,9.6
172-42-8274,B,Mumbai,Normal,Female,Electronic accessories,38.27,2.0,3.827,80.367,43499,18:18:00,Cash,76.54,4.761904762,3.827,5.8
670-39-3181,B,Mumbai,Normal,Male,Electronic accessories,38.27,2.0,3.827,80.367,43499,18:18:00,Credit card,76.54,4.761904762,3.827,5.8
832-54-9821,B,Hyderabad,Normal,Male,Electronic accessories,38.27,2.0,3.827,80.367,43499,18:18:00,Credit card,76.54,4.761904762,3.827,
283-34-1502,A,Delhi,Member,Male,Electronic accessories,76.82,1.0,3.841,80.661,2/13/2019,18:27:00,Cash,76.82,4.761904762,3.841,7.2
563-36-9814,C,Mumbai,Member,Male,Electronic accessories,76.82,1.0,3.841,80.661,2/13/2019,18:27:00,Ewallet,76.82,4.761904762,3.841,7.2
458-94-7481,A,Delhi,Member,Male,Food and beverages,76.82,1.0,3.841,80.661,2/13/2019,18:27:00,Ewallet,76.82,4.761904762,3.841,7.2
228-65-1682,A,Delhi,Normal,Male,Sports and travel,25.7,3.0,3.855,80.955,1/17/2019,17:59:00,Ewallet,77.1,4.761904762,3.855,6.1
445-30-9252,C,Delhi,Normal,Male,Sports and travel,25.7,3.0,3.855,80.955,1/17/2019,17:59:00,Cash,77.1,4.761904762,3.855,6.1
489-63-6789,C,Delhi,Normal,Male,Sports and travel,25.7,3.0,3.855,80.955,1/17/2019,17:59:00,Cash,77.1,4.761904762,3.855,6.1
189-21-5032,C,Mumbai,Normal,Male,Food and beverages,25.7,3.0,3.855,80.955,1/17/2019,17:59:00,Cash,77.1,4.761904762,3.855,6.1
384-21-8091,A,Delhi,Normal,Male,Sports and travel,25.84,3.0,3.876,81.396,43741,18:55:00,Cash,77.52,4.761904762,3.876,6.6
696-90-2548,C,Delhi,Normal,Male,Sports and travel,25.84,3.0,3.876,81.396,43741,18:55:00,Ewallet,77.52,4.761904762,3.876,6.6
173-90-4352,C,Delhi,Normal,Male,Sports and travel,25.84,3.0,3.876,81.396,43741,18:55:00,Cash,77.52,4.761904762,3.876,6.6
636-98-3364,B,Mumbai,Member,Female,Electronic accessories,26.26,3.0,3.939,82.719,43499,12:36:00,Cash,78.78,4.761904762,3.939,6.3
916-22-5934,B,Mumbai,Member,Male,Food and beverages,26.26,3.0,3.939,82.719,43499,12:36:00,Ewallet,78.78,4.761904762,3.939,6.3
126-83-6475,B,Hyderabad,Member,Female,Electronic accessories,26.26,3.0,3.939,82.719,43499,12:36:00,Cash,78.78,4.761904762,3.939,
400-89-7565,A,Delhi,Member,Male,Sports and travel,39.47,2.0,3.947,82.887,43499,16:16:00,Cash,78.94,4.761904762,3.947,5.0
860-73-6466,A,Mumbai,Member,Female,Food and beverages,39.47,2.0,3.947,82.887,43499,16:16:00,Cash,78.94,4.761904762,3.947,5.0
495-63-7655,C,Delhi,Member,Male,Sports and travel,39.47,2.0,3.947,82.887,43499,16:16:00,Cash,78.94,4.761904762,3.947,5.0
189-48-2934,A,Delhi,Member,Male,Electronic accessories,26.48,3.0,3.972,83.412,3/21/2019,10:40:00,Ewallet,79.44,4.761904762,3.972,4.7
512-98-1403,A,Mumbai,Normal,Female,Electronic accessories,26.48,3.0,3.972,83.412,3/21/2019,10:40:00,Ewallet,79.44,4.761904762,3.972,4.7
885-17-6250,C,Mumbai,Normal,Female,Food and beverages,79.74,1.0,3.987,83.727,43619,10:36:00,Ewallet,79.74,4.761904762,3.987,7.3
319-50-3348,B,Mumbai,Normal,Female,Home and lifestyle,40.3,2.0,4.03,84.63,43772,15:30:00,Cash,80.6,4.761904762,4.03,4.4
209-47-7603,B,Mumbai,Normal,Female,Home and lifestyle,40.3,2.0,4.03,84.63,43772,15:30:00,Cash,80.6,4.761904762,4.03,4.4
121-76-4758,A,Delhi,Normal,Male,Food and beverages,11.53,7.0,4.0355,84.7455,1/28/2019,17:35:00,Cash,80.71,4.761904762,4.0355,8.1
865-41-9075,A,Mumbai,Normal,Male,Food and beverages,11.53,7.0,4.0355,84.7455,1/28/2019,17:35:00,Cash,80.71,4.761904762,4.0355,8.1
173-50-1108,C,Mumbai,Member,Female,Sports and travel,20.18,4.0,4.036,84.756,2/13/2019,12:14:00,Credit card,80.72,4.761904762,4.036,5.0
299-14-2831,B,Mumbai,Member,Male,Sports and travel,20.18,4.0,4.036,84.756,2/13/2019,12:14:00,Cash,80.72,4.761904762,4.036,5.0
130-13-6892,A,Mumbai,Member,Male,Sports and travel,20.18,4.0,4.036,84.756,2/13/2019,12:14:00,Cash,80.72,4.761904762,4.036,5.0
284-54-4231,C,Hyderabad,Member,Male,Sports and travel,80.93,1.0,4.0465,84.9765,1/19/2019,16:08:00,Cash,80.93,4.761904762,4.0465,9.0
365-17-9496,C,Hyderabad,Member,Male,Sports and travel,80.93,1.0,4.0465,84.9765,1/19/2019,16:08:00,Cash,80.93,4.761904762,4.0465,9.0
325-41-9358,A,Hyderabad,Member,Male,Food and beverages,80.93,1.0,4.0465,84.9765,1/19/2019,16:08:00,Ewallet,80.93,4.761904762,4.0465,9.0
300-15-1947,C,Hyderabad,Member,Male,Food and beverages,80.93,1.0,4.0465,84.9765,1/19/2019,16:08:00,Cash,80.93,4.761904762,4.0465,9.0
225-98-1496,C,Hyderabad,Normal,Male,Fashion accessories,27.02,3.0,4.053,85.113,43499,13:01:00,Credit card,81.06,4.761904762,4.053,7.1
679-22-6530,B,Mumbai,Normal,Female,Sports and travel,40.62,2.0,4.062,85.302,1/17/2019,10:01:00,Credit card,81.24,4.761904762,4.062,4.1
732-55-7364,B,Mumbai,Normal,Male,Sports and travel,40.62,2.0,4.062,85.302,1/17/2019,10:01:00,Credit card,81.24,4.761904762,4.062,4.1
175-74-9811,B,Mumbai,Normal,Female,Sports and travel,40.62,2.0,4.062,85.302,1/17/2019,10:01:00,Credit card,81.24,4.761904762,4.062,
115-38-7388,C,Mumbai,Member,Female,Fashion accessories,10.18,8.0,4.072,85.512,3/30/2019,12:51:00,Credit card,81.44,4.761904762,4.072,9.5
186-09-3669,C,Hyderabad,Member,Female,Health and beauty,81.51,1.0,4.0755,85.5855,1/22/2019,10:57:00,Ewallet,81.51,4.761904762,4.0755,9.2
116-68-7712,C,Hyderabad,Normal,Male,Food and beverages,27.22,3.0,4.083,85.743,43647,12:37:00,Cash,81.66,4.761904762,4.083,7.3
390-31-6381,C,Hyderabad,Normal,Male,Food and beverages,27.22,3.0,4.083,85.743,43647,12:37:00,Cash,81.66,4.761904762,4.083,7.3
